method,benchmark,metric,stratum,N,estimate,coverage
evidence__all__position2__equal,pb,tol1,pb_math_q8,594,0.5202020202020202,1000
evidence__all__position2__equal,pb,early,pb_math_q8,594,0.21212121212121213,1000
evidence__all__position2__equal,pb,late,pb_math_q8,594,0.5151515151515151,1000
evidence__all__position2__equal,pb,f1,pb_math_q8,594,0.32464921595513263,1000
evidence__all__position2__equal,pb,clean_acc,pb_math_q8,406,0.5788177339901478,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_math_q8,594,0.2255892255892256,1000
evidence__all__position2__equal,pb,sla,pb_olympiadbench_q4,661,0.24659606656580937,1000
evidence__all__position2__equal,pb,tol1,pb_olympiadbench_q4,661,0.4826021180030257,1000
evidence__all__position2__equal,pb,early,pb_olympiadbench_q4,661,0.24508320726172467,1000
evidence__all__position2__equal,pb,late,pb_olympiadbench_q4,661,0.5083207261724659,1000
evidence__all__position2__equal,pb,f1,pb_olympiadbench_q4,661,0.28709983683633034,1000
evidence__all__position2__equal,pb,clean_acc,pb_olympiadbench_q4,339,0.5958702064896755,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_olympiadbench_q4,661,0.18910741301059,1000
evidence__all__position2__equal,pb,sla,pb_olympiadbench_q8,661,0.22087745839636913,1000
evidence__all__position2__equal,pb,tol1,pb_olympiadbench_q8,661,0.4689863842662632,1000
evidence__all__position2__equal,pb,early,pb_olympiadbench_q8,661,0.27382753403933435,1000
evidence__all__position2__equal,pb,late,pb_olympiadbench_q8,661,0.5052950075642966,1000
evidence__all__position2__equal,pb,f1,pb_olympiadbench_q8,661,0.2594083769935939,1000
evidence__all__position2__equal,pb,clean_acc,pb_olympiadbench_q8,339,0.6076696165191741,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_olympiadbench_q8,661,0.1649016641452345,1000
evidence__all__position2__equal,pb,sla,pb_omnimath_q4,759,0.24242424242424243,1000
evidence__all__position2__equal,pb,tol1,pb_omnimath_q4,759,0.48221343873517786,1000
evidence__all__position2__equal,pb,early,pb_omnimath_q4,759,0.1844532279314888,1000
evidence__all__position2__equal,pb,late,pb_omnimath_q4,759,0.5731225296442688,1000
evidence__all__position2__equal,pb,f1,pb_omnimath_q4,759,0.28201487944723036,1000
evidence__all__position2__equal,pb,clean_acc,pb_omnimath_q4,241,0.7219917012448133,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_omnimath_q4,759,0.17523056653491437,1000
evidence__all__position2__equal,pb,sla,pb_omnimath_q8,759,0.21739130434782608,1000
evidence__all__position2__equal,pb,tol1,pb_omnimath_q8,759,0.48353096179183136,1000
evidence__all__position2__equal,pb,early,pb_omnimath_q8,759,0.28194993412384717,1000
evidence__all__position2__equal,pb,late,pb_omnimath_q8,759,0.5006587615283268,1000
evidence__all__position2__equal,pb,f1,pb_omnimath_q8,759,0.2617100371747212,1000
evidence__all__position2__equal,pb,clean_acc,pb_omnimath_q8,241,0.7302904564315352,1000
evidence__all__position2__equal,pb,gated_err_acc,pb_omnimath_q8,759,0.15942028985507245,1000
evidence__all__position2__equal,pb,sla,macro8,4442,0.2806106655141385,6800
evidence__all__position2__equal,pb,tol1,macro8,4442,0.5359446102144911,6800
evidence__all__position2__equal,pb,early,macro8,4442,0.2166168802852352,6800
evidence__all__position2__equal,pb,late,macro8,4442,0.5027724542006263,6800
evidence__all__position2__equal,pb,f1,macro8,4442,0.31481750967100053,6800
evidence__all__position2__equal,pb,sla,q4,2221,0.2928926120154825,3400
evidence__all__position2__equal,pb,tol1,q4,2221,0.5454968184774802,3400
evidence__all__position2__equal,pb,early,q4,2221,0.19294991175541065,3400
evidence__all__position2__equal,pb,late,q4,2221,0.5141574762291068,3400
evidence__all__position2__equal,pb,f1,q4,2221,0.3241603063812748,3400
evidence__all__position2__equal,pb,sla,q8,2221,0.26832871901279454,3400
evidence__all__position2__equal,pb,tol1,q8,2221,0.5263924019515022,3400
evidence__all__position2__equal,pb,early,q8,2221,0.24028384881505976,3400
evidence__all__position2__equal,pb,late,q8,2221,0.49138743217214575,3400
evidence__all__position2__equal,pb,f1,q8,2221,0.3054747129607262,3400
evidence__all__position2__equal,prm,within_auc,all,6030,0.7695553964126172,6969
evidence__all__position2__equal,prm,step_auroc_mean_folds,all,94203,0.663500966065474,6969
evidence__all__position2__equal,prm,step_auprc_mean_folds,all,94203,0.24532626105255115,6969
evidence__all__position2__equal,prm,prmscore_q80_raw,all,6211,0.5885770464512139,6969
evidence__all__position2__equal,prm,within_auc,kind=single,1964,0.8347609827544836,1964
evidence__all__position2__equal,prm,within_auc,kind=multi,4066,0.7380591417211695,4066
evidence__all__position2__equal,pb,sla,depth=2-5,1312,0.36128048780487804,1312
evidence__all__position2__equal,prm,within_auc,depth=2-5,395,0.7953586497890295,395
evidence__all__position2__equal,pb,sla,depth=6-10,2308,0.2448006932409012,2308
evidence__all__position2__equal,prm,within_auc,depth=6-10,2527,0.7853050860233289,2527
evidence__all__position2__equal,pb,sla,depth=11+,822,0.13381995133819952,822
evidence__all__position2__equal,prm,within_auc,depth=11+,3108,0.7534705345303933,3108
