cell,fold,method,coefficient,value
pb_math_q8,4,unsupervised_update,7,0.0
pb_math_q8,4,unsupervised_update,8,0.0
pb_math_q8,4,unsupervised_update,9,0.0
pb_math_q8,4,unsupervised_update,10,0.0
pb_math_q8,4,unsupervised_update,11,0.0
pb_math_q8,4,unsupervised_update,12,0.0
pb_math_q8,4,supervised_update,0,-2.0018690050793495
pb_math_q8,4,supervised_update,1,-0.9256291272554156
pb_math_q8,4,supervised_update,2,-2.96534714471787
pb_math_q8,4,supervised_update,3,-0.8170395083663724
pb_math_q8,4,supervised_update,4,-0.22879784472007508
pb_math_q8,4,supervised_update,5,-0.28112843521096903
pb_math_q8,4,supervised_update,6,-2.263391037735887
pb_math_q8,4,supervised_update,7,-0.3325658730702923
pb_math_q8,4,supervised_update,8,-1.201719263063939
pb_math_q8,4,supervised_update,9,-0.35855105358200023
pb_math_q8,4,supervised_update,10,-0.057890237649886746
pb_math_q8,4,supervised_update,11,-0.3733838962322717
pb_math_q8,4,supervised_update,12,3.0305191320034797
pb_olympiadbench_q4,0,unsupervised_update,0,0.0
pb_olympiadbench_q4,0,unsupervised_update,1,0.0
pb_olympiadbench_q4,0,unsupervised_update,2,0.0
pb_olympiadbench_q4,0,unsupervised_update,3,0.0
pb_olympiadbench_q4,0,unsupervised_update,4,0.0
pb_olympiadbench_q4,0,unsupervised_update,5,0.0
pb_olympiadbench_q4,0,unsupervised_update,6,0.0
pb_olympiadbench_q4,0,unsupervised_update,7,0.0
pb_olympiadbench_q4,0,unsupervised_update,8,0.0
pb_olympiadbench_q4,0,unsupervised_update,9,0.0
pb_olympiadbench_q4,0,unsupervised_update,10,0.0
pb_olympiadbench_q4,0,unsupervised_update,11,0.0
pb_olympiadbench_q4,0,unsupervised_update,12,0.0
pb_olympiadbench_q4,0,supervised_update,0,-2.084348604181442
pb_olympiadbench_q4,0,supervised_update,1,-0.730541428273991
pb_olympiadbench_q4,0,supervised_update,2,-2.9570079410192256
pb_olympiadbench_q4,0,supervised_update,3,-0.7766631591269834
pb_olympiadbench_q4,0,supervised_update,4,-0.3869190787259341
pb_olympiadbench_q4,0,supervised_update,5,-0.4507740817242121
pb_olympiadbench_q4,0,supervised_update,6,-2.2561911839217847
pb_olympiadbench_q4,0,supervised_update,7,-0.4873908077322407
pb_olympiadbench_q4,0,supervised_update,8,-1.2396504390102898
pb_olympiadbench_q4,0,supervised_update,9,-0.5000385624967234
pb_olympiadbench_q4,0,supervised_update,10,-0.17071891476029719
pb_olympiadbench_q4,0,supervised_update,11,-0.5043148086108196
pb_olympiadbench_q4,0,supervised_update,12,2.1660840602178513
pb_olympiadbench_q4,1,unsupervised_update,0,0.0
pb_olympiadbench_q4,1,unsupervised_update,1,0.0
pb_olympiadbench_q4,1,unsupervised_update,2,0.0
pb_olympiadbench_q4,1,unsupervised_update,3,0.0
pb_olympiadbench_q4,1,unsupervised_update,4,0.0
pb_olympiadbench_q4,1,unsupervised_update,5,0.0
pb_olympiadbench_q4,1,unsupervised_update,6,0.0
pb_olympiadbench_q4,1,unsupervised_update,7,0.0
pb_olympiadbench_q4,1,unsupervised_update,8,0.0
pb_olympiadbench_q4,1,unsupervised_update,9,0.0
pb_olympiadbench_q4,1,unsupervised_update,10,0.0
pb_olympiadbench_q4,1,unsupervised_update,11,0.0
pb_olympiadbench_q4,1,unsupervised_update,12,0.0
pb_olympiadbench_q4,1,supervised_update,0,-1.7812232240021408
pb_olympiadbench_q4,1,supervised_update,1,-0.6389606961241248
pb_olympiadbench_q4,1,supervised_update,2,-3.0012371889494713
pb_olympiadbench_q4,1,supervised_update,3,-0.9889007732371168
pb_olympiadbench_q4,1,supervised_update,4,-0.49958130488347674
pb_olympiadbench_q4,1,supervised_update,5,-0.4561420819108842
pb_olympiadbench_q4,1,supervised_update,6,-2.3460320374533556
pb_olympiadbench_q4,1,supervised_update,7,-0.44906448032045626
pb_olympiadbench_q4,1,supervised_update,8,-1.3209581233714658
pb_olympiadbench_q4,1,supervised_update,9,-0.4458520316527865
pb_olympiadbench_q4,1,supervised_update,10,-0.2212120543228919
pb_olympiadbench_q4,1,supervised_update,11,-0.44404397288240377
pb_olympiadbench_q4,1,supervised_update,12,2.320013441109331
pb_olympiadbench_q4,2,unsupervised_update,0,0.0
pb_olympiadbench_q4,2,unsupervised_update,1,0.0
pb_olympiadbench_q4,2,unsupervised_update,2,0.0
pb_olympiadbench_q4,2,unsupervised_update,3,0.0
pb_olympiadbench_q4,2,unsupervised_update,4,0.0
pb_olympiadbench_q4,2,unsupervised_update,5,0.0
pb_olympiadbench_q4,2,unsupervised_update,6,0.0
pb_olympiadbench_q4,2,unsupervised_update,7,0.0
pb_olympiadbench_q4,2,unsupervised_update,8,0.0
pb_olympiadbench_q4,2,unsupervised_update,9,0.0
pb_olympiadbench_q4,2,unsupervised_update,10,0.0
pb_olympiadbench_q4,2,unsupervised_update,11,0.0
pb_olympiadbench_q4,2,unsupervised_update,12,0.0
pb_olympiadbench_q4,2,supervised_update,0,-2.1971858991374944
pb_olympiadbench_q4,2,supervised_update,1,-0.5186191553176798
pb_olympiadbench_q4,2,supervised_update,2,-2.996701586011914
pb_olympiadbench_q4,2,supervised_update,3,-0.8554734396628138
pb_olympiadbench_q4,2,supervised_update,4,-0.49998207223973273
pb_olympiadbench_q4,2,supervised_update,5,-0.44237939293158574
pb_olympiadbench_q4,2,supervised_update,6,-2.256427171003462
pb_olympiadbench_q4,2,supervised_update,7,-0.4227264308507504
pb_olympiadbench_q4,2,supervised_update,8,-1.232951908129089
pb_olympiadbench_q4,2,supervised_update,9,-0.4155455985263695
pb_olympiadbench_q4,2,supervised_update,10,-0.19768370494046764
pb_olympiadbench_q4,2,supervised_update,11,-0.4131180403875165
pb_olympiadbench_q4,2,supervised_update,12,2.020692324987161
pb_olympiadbench_q4,3,unsupervised_update,0,0.0
pb_olympiadbench_q4,3,unsupervised_update,1,0.0
pb_olympiadbench_q4,3,unsupervised_update,2,0.0
pb_olympiadbench_q4,3,unsupervised_update,3,0.0
pb_olympiadbench_q4,3,unsupervised_update,4,0.0
pb_olympiadbench_q4,3,unsupervised_update,5,0.0
pb_olympiadbench_q4,3,unsupervised_update,6,0.0
pb_olympiadbench_q4,3,unsupervised_update,7,0.0
pb_olympiadbench_q4,3,unsupervised_update,8,0.0
pb_olympiadbench_q4,3,unsupervised_update,9,0.0
pb_olympiadbench_q4,3,unsupervised_update,10,0.0
pb_olympiadbench_q4,3,unsupervised_update,11,0.0
pb_olympiadbench_q4,3,unsupervised_update,12,0.0
pb_olympiadbench_q4,3,supervised_update,0,-2.049269723073597
pb_olympiadbench_q4,3,supervised_update,1,-0.723876765315171
pb_olympiadbench_q4,3,supervised_update,2,-2.9787334609586393
pb_olympiadbench_q4,3,supervised_update,3,-0.9244700274587015
pb_olympiadbench_q4,3,supervised_update,4,-0.4071321152853145
pb_olympiadbench_q4,3,supervised_update,5,-0.432822915450907
pb_olympiadbench_q4,3,supervised_update,6,-2.26887448335435
pb_olympiadbench_q4,3,supervised_update,7,-0.45606507909572
pb_olympiadbench_q4,3,supervised_update,8,-1.2488476333140588
pb_olympiadbench_q4,3,supervised_update,9,-0.4653749293887113
pb_olympiadbench_q4,3,supervised_update,10,-0.18427038671987178
pb_olympiadbench_q4,3,supervised_update,11,-0.4691959380468562
pb_olympiadbench_q4,3,supervised_update,12,2.379571176637796
pb_olympiadbench_q4,4,unsupervised_update,0,0.0
pb_olympiadbench_q4,4,unsupervised_update,1,0.0
pb_olympiadbench_q4,4,unsupervised_update,2,0.0
pb_olympiadbench_q4,4,unsupervised_update,3,0.0
pb_olympiadbench_q4,4,unsupervised_update,4,0.0
pb_olympiadbench_q4,4,unsupervised_update,5,0.0
pb_olympiadbench_q4,4,unsupervised_update,6,0.0
pb_olympiadbench_q4,4,unsupervised_update,7,0.0
pb_olympiadbench_q4,4,unsupervised_update,8,0.0
pb_olympiadbench_q4,4,unsupervised_update,9,0.0
pb_olympiadbench_q4,4,unsupervised_update,10,0.0
pb_olympiadbench_q4,4,unsupervised_update,11,0.0
pb_olympiadbench_q4,4,unsupervised_update,12,0.0
pb_olympiadbench_q4,4,supervised_update,0,-1.9986940216305087
pb_olympiadbench_q4,4,supervised_update,1,-0.4990188960108248
pb_olympiadbench_q4,4,supervised_update,2,-2.996369952138468
pb_olympiadbench_q4,4,supervised_update,3,-0.8834733318798016
pb_olympiadbench_q4,4,supervised_update,4,-0.4066461434136268
pb_olympiadbench_q4,4,supervised_update,5,-0.4347771597382186
pb_olympiadbench_q4,4,supervised_update,6,-2.2989536092436826
pb_olympiadbench_q4,4,supervised_update,7,-0.461947276247637
pb_olympiadbench_q4,4,supervised_update,8,-1.3186662347536358
pb_olympiadbench_q4,4,supervised_update,9,-0.4728385860937771
pb_olympiadbench_q4,4,supervised_update,10,-0.32250948193111323
pb_olympiadbench_q4,4,supervised_update,11,-0.4768439043140002
pb_olympiadbench_q4,4,supervised_update,12,2.320800837079184
pb_olympiadbench_q8,0,unsupervised_update,0,0.0
pb_olympiadbench_q8,0,unsupervised_update,1,0.0
pb_olympiadbench_q8,0,unsupervised_update,2,0.0
pb_olympiadbench_q8,0,unsupervised_update,3,0.0
pb_olympiadbench_q8,0,unsupervised_update,4,0.0
pb_olympiadbench_q8,0,unsupervised_update,5,0.0
pb_olympiadbench_q8,0,unsupervised_update,6,0.0
pb_olympiadbench_q8,0,unsupervised_update,7,0.0
pb_olympiadbench_q8,0,unsupervised_update,8,0.0
pb_olympiadbench_q8,0,unsupervised_update,9,0.0
pb_olympiadbench_q8,0,unsupervised_update,10,0.0
pb_olympiadbench_q8,0,unsupervised_update,11,0.0
pb_olympiadbench_q8,0,unsupervised_update,12,0.0
pb_olympiadbench_q8,0,supervised_update,0,-1.9830295611828925
pb_olympiadbench_q8,0,supervised_update,1,-0.5013510079627053
pb_olympiadbench_q8,0,supervised_update,2,-2.7601544267230684
pb_olympiadbench_q8,0,supervised_update,3,-0.8354924490965815
pb_olympiadbench_q8,0,supervised_update,4,-0.5507148555288179
pb_olympiadbench_q8,0,supervised_update,5,-0.4731462978086963
pb_olympiadbench_q8,0,supervised_update,6,-2.1429698355662845
pb_olympiadbench_q8,0,supervised_update,7,-0.4348179348665163
pb_olympiadbench_q8,0,supervised_update,8,-1.3093998656775319
pb_olympiadbench_q8,0,supervised_update,9,-0.41754628925576304
pb_olympiadbench_q8,0,supervised_update,10,-0.5237900716332807
pb_olympiadbench_q8,0,supervised_update,11,-0.4099319223172407
pb_olympiadbench_q8,0,supervised_update,12,1.7831817386686732
pb_olympiadbench_q8,1,unsupervised_update,0,0.0
pb_olympiadbench_q8,1,unsupervised_update,1,0.0
pb_olympiadbench_q8,1,unsupervised_update,2,0.0
pb_olympiadbench_q8,1,unsupervised_update,3,0.0
pb_olympiadbench_q8,1,unsupervised_update,4,0.0
pb_olympiadbench_q8,1,unsupervised_update,5,0.0
pb_olympiadbench_q8,1,unsupervised_update,6,0.0
pb_olympiadbench_q8,1,unsupervised_update,7,0.0
pb_olympiadbench_q8,1,unsupervised_update,8,0.0
pb_olympiadbench_q8,1,unsupervised_update,9,0.0
pb_olympiadbench_q8,1,unsupervised_update,10,0.0
pb_olympiadbench_q8,1,unsupervised_update,11,0.0
pb_olympiadbench_q8,1,unsupervised_update,12,0.0
pb_olympiadbench_q8,1,supervised_update,0,-1.7734323319285328
pb_olympiadbench_q8,1,supervised_update,1,-0.6562959127264861
pb_olympiadbench_q8,1,supervised_update,2,-2.7742711846697703
pb_olympiadbench_q8,1,supervised_update,3,-0.8481231496425153
pb_olympiadbench_q8,1,supervised_update,4,-0.5448227045823528
pb_olympiadbench_q8,1,supervised_update,5,-0.4684556043290641
pb_olympiadbench_q8,1,supervised_update,6,-2.17094797801506
pb_olympiadbench_q8,1,supervised_update,7,-0.433192677625246
pb_olympiadbench_q8,1,supervised_update,8,-1.3100448045276074
pb_olympiadbench_q8,1,supervised_update,9,-0.4176940361662585
pb_olympiadbench_q8,1,supervised_update,10,-0.49892123567966373
pb_olympiadbench_q8,1,supervised_update,11,-0.41085701209047526
pb_olympiadbench_q8,1,supervised_update,12,1.9355850177176754
pb_olympiadbench_q8,2,unsupervised_update,0,0.0
pb_olympiadbench_q8,2,unsupervised_update,1,0.0
pb_olympiadbench_q8,2,unsupervised_update,2,0.0
pb_olympiadbench_q8,2,unsupervised_update,3,0.0
pb_olympiadbench_q8,2,unsupervised_update,4,0.0
pb_olympiadbench_q8,2,unsupervised_update,5,0.0
pb_olympiadbench_q8,2,unsupervised_update,6,0.0
pb_olympiadbench_q8,2,unsupervised_update,7,0.0
pb_olympiadbench_q8,2,unsupervised_update,8,0.0
pb_olympiadbench_q8,2,unsupervised_update,9,0.0
pb_olympiadbench_q8,2,unsupervised_update,10,0.0
pb_olympiadbench_q8,2,unsupervised_update,11,0.0
pb_olympiadbench_q8,2,unsupervised_update,12,0.0
pb_olympiadbench_q8,2,supervised_update,0,-2.011587468388851
pb_olympiadbench_q8,2,supervised_update,1,-0.4986206364788544
pb_olympiadbench_q8,2,supervised_update,2,-2.7978797366971877
pb_olympiadbench_q8,2,supervised_update,3,-0.735512305395814
pb_olympiadbench_q8,2,supervised_update,4,-0.5455422581660697
pb_olympiadbench_q8,2,supervised_update,5,-0.457872396702074
pb_olympiadbench_q8,2,supervised_update,6,-2.118633573576272
pb_olympiadbench_q8,2,supervised_update,7,-0.41091497703217794
pb_olympiadbench_q8,2,supervised_update,8,-1.2606728840212682
pb_olympiadbench_q8,2,supervised_update,9,-0.3904374178172381
pb_olympiadbench_q8,2,supervised_update,10,-0.5281484788844191
pb_olympiadbench_q8,2,supervised_update,11,-0.38165328723662956
pb_olympiadbench_q8,2,supervised_update,12,1.6559749827675834
pb_olympiadbench_q8,3,unsupervised_update,0,0.0
pb_olympiadbench_q8,3,unsupervised_update,1,0.0
pb_olympiadbench_q8,3,unsupervised_update,2,0.0
pb_olympiadbench_q8,3,unsupervised_update,3,0.0
pb_olympiadbench_q8,3,unsupervised_update,4,0.0
pb_olympiadbench_q8,3,unsupervised_update,5,0.0
pb_olympiadbench_q8,3,unsupervised_update,6,0.0
pb_olympiadbench_q8,3,unsupervised_update,7,0.0
pb_olympiadbench_q8,3,unsupervised_update,8,0.0
pb_olympiadbench_q8,3,unsupervised_update,9,0.0
pb_olympiadbench_q8,3,unsupervised_update,10,0.0
pb_olympiadbench_q8,3,unsupervised_update,11,0.0
pb_olympiadbench_q8,3,unsupervised_update,12,0.0
pb_olympiadbench_q8,3,supervised_update,0,-2.003046546217471
pb_olympiadbench_q8,3,supervised_update,1,-0.6580168067824872
pb_olympiadbench_q8,3,supervised_update,2,-2.7260801511180803
pb_olympiadbench_q8,3,supervised_update,3,-0.7894714213453193
pb_olympiadbench_q8,3,supervised_update,4,-0.5221052447789117
pb_olympiadbench_q8,3,supervised_update,5,-0.48162344183361966
pb_olympiadbench_q8,3,supervised_update,6,-2.1111469460113663
pb_olympiadbench_q8,3,supervised_update,7,-0.4519085470409606
pb_olympiadbench_q8,3,supervised_update,8,-1.2817579625591535
pb_olympiadbench_q8,3,supervised_update,9,-0.436149829607397
pb_olympiadbench_q8,3,supervised_update,10,-0.5117180013595818
pb_olympiadbench_q8,3,supervised_update,11,-0.42872125946513134
pb_olympiadbench_q8,3,supervised_update,12,1.958316630153619
pb_olympiadbench_q8,4,unsupervised_update,0,0.0
pb_olympiadbench_q8,4,unsupervised_update,1,0.0
pb_olympiadbench_q8,4,unsupervised_update,2,0.0
pb_olympiadbench_q8,4,unsupervised_update,3,0.0
pb_olympiadbench_q8,4,unsupervised_update,4,0.0
pb_olympiadbench_q8,4,unsupervised_update,5,0.0
pb_olympiadbench_q8,4,unsupervised_update,6,0.0
pb_olympiadbench_q8,4,unsupervised_update,7,0.0
pb_olympiadbench_q8,4,unsupervised_update,8,0.0
pb_olympiadbench_q8,4,unsupervised_update,9,0.0
pb_olympiadbench_q8,4,unsupervised_update,10,0.0
pb_olympiadbench_q8,4,unsupervised_update,11,0.0
pb_olympiadbench_q8,4,unsupervised_update,12,0.0
pb_olympiadbench_q8,4,supervised_update,0,-2.0835906233630674
pb_olympiadbench_q8,4,supervised_update,1,-0.6175288525424484
pb_olympiadbench_q8,4,supervised_update,2,-2.871170979010422
pb_olympiadbench_q8,4,supervised_update,3,-0.6570720978003969
pb_olympiadbench_q8,4,supervised_update,4,-0.5065210537145847
pb_olympiadbench_q8,4,supervised_update,5,-0.48463702038371415
pb_olympiadbench_q8,4,supervised_update,6,-2.155130371972485
pb_olympiadbench_q8,4,supervised_update,7,-0.4666674307086013
pb_olympiadbench_q8,4,supervised_update,8,-1.225451407741738
pb_olympiadbench_q8,4,supervised_update,9,-0.4562495869512466
pb_olympiadbench_q8,4,supervised_update,10,-0.39656296414997955
pb_olympiadbench_q8,4,supervised_update,11,-0.4506112216357635
pb_olympiadbench_q8,4,supervised_update,12,1.8957358573036434
pb_omnimath_q4,0,unsupervised_update,0,0.0
pb_omnimath_q4,0,unsupervised_update,1,0.0
pb_omnimath_q4,0,unsupervised_update,2,0.0
pb_omnimath_q4,0,unsupervised_update,3,0.0
pb_omnimath_q4,0,unsupervised_update,4,0.0
pb_omnimath_q4,0,unsupervised_update,5,0.0
pb_omnimath_q4,0,unsupervised_update,6,0.0
pb_omnimath_q4,0,unsupervised_update,7,0.0
pb_omnimath_q4,0,unsupervised_update,8,0.0
pb_omnimath_q4,0,unsupervised_update,9,0.0
pb_omnimath_q4,0,unsupervised_update,10,0.0
pb_omnimath_q4,0,unsupervised_update,11,0.0
pb_omnimath_q4,0,unsupervised_update,12,0.0
pb_omnimath_q4,0,supervised_update,0,-0.9991744084146027
pb_omnimath_q4,0,supervised_update,1,-1.3844768557948501
pb_omnimath_q4,0,supervised_update,2,-1.5659934922062124
pb_omnimath_q4,0,supervised_update,3,-0.5218938638754621
pb_omnimath_q4,0,supervised_update,4,-0.41897197324581736
pb_omnimath_q4,0,supervised_update,5,-0.5229339202317632
pb_omnimath_q4,0,supervised_update,6,-1.6816970708653065
pb_omnimath_q4,0,supervised_update,7,-0.5425793473340194
pb_omnimath_q4,0,supervised_update,8,-1.7661715318696285
pb_omnimath_q4,0,supervised_update,9,-0.5445281384635976
pb_omnimath_q4,0,supervised_update,10,-1.8642604814793604
pb_omnimath_q4,0,supervised_update,11,-0.5438959521846449
pb_omnimath_q4,0,supervised_update,12,1.4365149263981725
pb_omnimath_q4,1,unsupervised_update,0,0.0
pb_omnimath_q4,1,unsupervised_update,1,0.0
pb_omnimath_q4,1,unsupervised_update,2,0.0
pb_omnimath_q4,1,unsupervised_update,3,0.0
pb_omnimath_q4,1,unsupervised_update,4,0.0
pb_omnimath_q4,1,unsupervised_update,5,0.0
pb_omnimath_q4,1,unsupervised_update,6,0.0
pb_omnimath_q4,1,unsupervised_update,7,0.0
pb_omnimath_q4,1,unsupervised_update,8,0.0
pb_omnimath_q4,1,unsupervised_update,9,0.0
pb_omnimath_q4,1,unsupervised_update,10,0.0
pb_omnimath_q4,1,unsupervised_update,11,0.0
pb_omnimath_q4,1,unsupervised_update,12,0.0
pb_omnimath_q4,1,supervised_update,0,-1.0082962481471824
pb_omnimath_q4,1,supervised_update,1,-1.5720321553388628
pb_omnimath_q4,1,supervised_update,2,-1.5666039484021053
pb_omnimath_q4,1,supervised_update,3,-0.5543961373759688
pb_omnimath_q4,1,supervised_update,4,-0.49316410810300904
pb_omnimath_q4,1,supervised_update,5,-0.5162954981505024
pb_omnimath_q4,1,supervised_update,6,-1.682144729650853
pb_omnimath_q4,1,supervised_update,7,-0.5033861130401462
pb_omnimath_q4,1,supervised_update,8,-1.7286644863203813
pb_omnimath_q4,1,supervised_update,9,-0.49404735526828897
pb_omnimath_q4,1,supervised_update,10,-1.7462040039224038
pb_omnimath_q4,1,supervised_update,11,-0.4891969610166066
pb_omnimath_q4,1,supervised_update,12,1.5426810929724724
pb_omnimath_q4,2,unsupervised_update,0,0.0
pb_omnimath_q4,2,unsupervised_update,1,0.0
pb_omnimath_q4,2,unsupervised_update,2,0.0
pb_omnimath_q4,2,unsupervised_update,3,0.0
pb_omnimath_q4,2,unsupervised_update,4,0.0
pb_omnimath_q4,2,unsupervised_update,5,0.0
pb_omnimath_q4,2,unsupervised_update,6,0.0
pb_omnimath_q4,2,unsupervised_update,7,0.0
pb_omnimath_q4,2,unsupervised_update,8,0.0
pb_omnimath_q4,2,unsupervised_update,9,0.0
pb_omnimath_q4,2,unsupervised_update,10,0.0
pb_omnimath_q4,2,unsupervised_update,11,0.0
pb_omnimath_q4,2,unsupervised_update,12,0.0
pb_omnimath_q4,2,supervised_update,0,-0.92759399017399
pb_omnimath_q4,2,supervised_update,1,-1.6360637001167797
pb_omnimath_q4,2,supervised_update,2,-1.6349869091719813
pb_omnimath_q4,2,supervised_update,3,-0.4250512670426465
pb_omnimath_q4,2,supervised_update,4,-0.36974326762017534
pb_omnimath_q4,2,supervised_update,5,-0.5110105479787214
pb_omnimath_q4,2,supervised_update,6,-1.7259010468044216
pb_omnimath_q4,2,supervised_update,7,-0.5641146723098138
pb_omnimath_q4,2,supervised_update,8,-1.7251609691072967
pb_omnimath_q4,2,supervised_update,9,-0.5855167909890318
pb_omnimath_q4,2,supervised_update,10,-1.7064202996145457
pb_omnimath_q4,2,supervised_update,11,-0.5956206757152351
pb_omnimath_q4,2,supervised_update,12,1.5274093164837144
pb_omnimath_q4,3,unsupervised_update,0,0.0
pb_omnimath_q4,3,unsupervised_update,1,0.0
pb_omnimath_q4,3,unsupervised_update,2,0.0
pb_omnimath_q4,3,unsupervised_update,3,0.0
pb_omnimath_q4,3,unsupervised_update,4,0.0
pb_omnimath_q4,3,unsupervised_update,5,0.0
pb_omnimath_q4,3,unsupervised_update,6,0.0
pb_omnimath_q4,3,unsupervised_update,7,0.0
pb_omnimath_q4,3,unsupervised_update,8,0.0
pb_omnimath_q4,3,unsupervised_update,9,0.0
pb_omnimath_q4,3,unsupervised_update,10,0.0
pb_omnimath_q4,3,unsupervised_update,11,0.0
pb_omnimath_q4,3,unsupervised_update,12,0.0
pb_omnimath_q4,3,supervised_update,0,-1.9535127399964791
pb_omnimath_q4,3,supervised_update,1,-0.4034759045570713
pb_omnimath_q4,3,supervised_update,2,-2.315752238577872
pb_omnimath_q4,3,supervised_update,3,-0.7343109527971736
pb_omnimath_q4,3,supervised_update,4,-0.4503360190060096
pb_omnimath_q4,3,supervised_update,5,-0.47417739470662196
pb_omnimath_q4,3,supervised_update,6,-1.8737994096152253
pb_omnimath_q4,3,supervised_update,7,-0.4789677684028365
pb_omnimath_q4,3,supervised_update,8,-1.425189448478684
pb_omnimath_q4,3,supervised_update,9,-0.47882620650676916
pb_omnimath_q4,3,supervised_update,10,-1.081830336816325
pb_omnimath_q4,3,supervised_update,11,-0.4782701156023656
pb_omnimath_q4,3,supervised_update,12,1.2245348286580466
pb_omnimath_q4,4,unsupervised_update,0,0.0
pb_omnimath_q4,4,unsupervised_update,1,0.0
pb_omnimath_q4,4,unsupervised_update,2,0.0
pb_omnimath_q4,4,unsupervised_update,3,0.0
pb_omnimath_q4,4,unsupervised_update,4,0.0
pb_omnimath_q4,4,unsupervised_update,5,0.0
pb_omnimath_q4,4,unsupervised_update,6,0.0
pb_omnimath_q4,4,unsupervised_update,7,0.0
pb_omnimath_q4,4,unsupervised_update,8,0.0
pb_omnimath_q4,4,unsupervised_update,9,0.0
pb_omnimath_q4,4,unsupervised_update,10,0.0
pb_omnimath_q4,4,unsupervised_update,11,0.0
pb_omnimath_q4,4,unsupervised_update,12,0.0
pb_omnimath_q4,4,supervised_update,0,-0.8638894984695445
pb_omnimath_q4,4,supervised_update,1,-1.5854285676443842
pb_omnimath_q4,4,supervised_update,2,-1.7627592075421208
pb_omnimath_q4,4,supervised_update,3,-0.41703783079569173
pb_omnimath_q4,4,supervised_update,4,-0.34434314781666664
pb_omnimath_q4,4,supervised_update,5,-0.49972377780611454
pb_omnimath_q4,4,supervised_update,6,-1.808010432420215
pb_omnimath_q4,4,supervised_update,7,-0.5695935222928268
pb_omnimath_q4,4,supervised_update,8,-1.7183324783784457
pb_omnimath_q4,4,supervised_update,9,-0.5996757645426523
pb_omnimath_q4,4,supervised_update,10,-1.5927630378233537
pb_omnimath_q4,4,supervised_update,11,-0.6136064418073505
pb_omnimath_q4,4,supervised_update,12,1.6457292839591813
pb_omnimath_q8,0,unsupervised_update,0,0.0
pb_omnimath_q8,0,unsupervised_update,1,0.0
pb_omnimath_q8,0,unsupervised_update,2,0.0
pb_omnimath_q8,0,unsupervised_update,3,0.0
pb_omnimath_q8,0,unsupervised_update,4,0.0
pb_omnimath_q8,0,unsupervised_update,5,0.0
pb_omnimath_q8,0,unsupervised_update,6,0.0
pb_omnimath_q8,0,unsupervised_update,7,0.0
pb_omnimath_q8,0,unsupervised_update,8,0.0
pb_omnimath_q8,0,unsupervised_update,9,0.0
pb_omnimath_q8,0,unsupervised_update,10,0.0
pb_omnimath_q8,0,unsupervised_update,11,0.0
pb_omnimath_q8,0,unsupervised_update,12,0.0
pb_omnimath_q8,0,supervised_update,0,-0.7827505569582605
pb_omnimath_q8,0,supervised_update,1,-1.595280020746543
pb_omnimath_q8,0,supervised_update,2,-1.5168666314079975
pb_omnimath_q8,0,supervised_update,3,-0.5149800549546191
pb_omnimath_q8,0,supervised_update,4,-0.5082519879811443
pb_omnimath_q8,0,supervised_update,5,-0.5289025153081528
pb_omnimath_q8,0,supervised_update,6,-1.6707743380854536
pb_omnimath_q8,0,supervised_update,7,-0.4999864699164954
pb_omnimath_q8,0,supervised_update,8,-1.7418921893578048
pb_omnimath_q8,0,supervised_update,9,-0.48206003530368596
pb_omnimath_q8,0,supervised_update,10,-1.8074802789379565
pb_omnimath_q8,0,supervised_update,11,-0.47364776341411186
pb_omnimath_q8,0,supervised_update,12,1.0234972047237119
pb_omnimath_q8,1,unsupervised_update,0,0.0
pb_omnimath_q8,1,unsupervised_update,1,0.0
pb_omnimath_q8,1,unsupervised_update,2,0.0
pb_omnimath_q8,1,unsupervised_update,3,0.0
pb_omnimath_q8,1,unsupervised_update,4,0.0
pb_omnimath_q8,1,unsupervised_update,5,0.0
pb_omnimath_q8,1,unsupervised_update,6,0.0
pb_omnimath_q8,1,unsupervised_update,7,0.0
pb_omnimath_q8,1,unsupervised_update,8,0.0
pb_omnimath_q8,1,unsupervised_update,9,0.0
pb_omnimath_q8,1,unsupervised_update,10,0.0
pb_omnimath_q8,1,unsupervised_update,11,0.0
pb_omnimath_q8,1,unsupervised_update,12,0.0
pb_omnimath_q8,1,supervised_update,0,-0.7962348585760145
pb_omnimath_q8,1,supervised_update,1,-1.769887751132799
pb_omnimath_q8,1,supervised_update,2,-1.5347085209400655
pb_omnimath_q8,1,supervised_update,3,-0.4981503445382444
pb_omnimath_q8,1,supervised_update,4,-0.5770294652537269
pb_omnimath_q8,1,supervised_update,5,-0.5291762112214066
pb_omnimath_q8,1,supervised_update,6,-1.6870804649973148
pb_omnimath_q8,1,supervised_update,7,-0.4761023952310946
pb_omnimath_q8,1,supervised_update,8,-1.7030958025135012
pb_omnimath_q8,1,supervised_update,9,-0.4512646070718139
pb_omnimath_q8,1,supervised_update,10,-1.6734316991925167
pb_omnimath_q8,1,supervised_update,11,-0.44086313378650716
pb_omnimath_q8,1,supervised_update,12,1.11048599438038
pb_omnimath_q8,2,unsupervised_update,0,0.0
pb_omnimath_q8,2,unsupervised_update,1,0.0
pb_omnimath_q8,2,unsupervised_update,2,0.0
pb_omnimath_q8,2,unsupervised_update,3,0.0
pb_omnimath_q8,2,unsupervised_update,4,0.0
pb_omnimath_q8,2,unsupervised_update,5,0.0
pb_omnimath_q8,2,unsupervised_update,6,0.0
