architecture,budget,family,locator,model,prediction,score,target,task,unit
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.5336384621591926,1,online,gsm8k-116
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.40297024482448424,1,online,gsm8k-119
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.09702936578073844,1,online,gsm8k-123
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.5794979956923558,1,online,gsm8k-13
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.11740787637336865,1,online,gsm8k-130
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.15073779959596867,1,online,gsm8k-133
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.24434024638082338,1,online,gsm8k-134
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.636100140542211,1,online,gsm8k-137
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.3433721929402897,1,online,gsm8k-144
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.8524782062268842,1,online,gsm8k-150
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.08621387983643541,1,online,gsm8k-157
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.2682906808081158,1,online,gsm8k-160
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,1.1459812102712001,1,online,gsm8k-163
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.22499687192040493,1,online,gsm8k-170
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.6012512399869308,1,online,gsm8k-171
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.12110683325671029,1,online,gsm8k-184
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.14281959530041724,1,online,gsm8k-185
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.3591113915516662,1,online,gsm8k-188
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.9558068965805593,1,online,gsm8k-189
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.2951803167610011,1,online,gsm8k-19
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,1.5947259109430818,1,online,gsm8k-191
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.21598319771394167,1,online,gsm8k-193
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,1.1311694098149685,1,online,gsm8k-20
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.9106110223912026,0,online,gsm8k-208
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.9286207370130966,1,online,gsm8k-21
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.6741512604873081,0,online,gsm8k-214
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.08753489281379213,0,online,gsm8k-226
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.3039568738492929,0,online,gsm8k-227
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.26008250172249026,0,online,gsm8k-228
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.49046835469395866,0,online,gsm8k-229
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.3241611307693242,0,online,gsm8k-243
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.27950200435174793,0,online,gsm8k-247
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.0670608513674014,0,online,gsm8k-255
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.46445356945807337,0,online,gsm8k-263
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.17288253151109928,0,online,gsm8k-277
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.30604054415976606,0,online,gsm8k-278
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.8989228780607598,1,online,gsm8k-28
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.30722455969628415,0,online,gsm8k-280
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.06017854995805535,0,online,gsm8k-286
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.2186415926671796,0,online,gsm8k-289
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.027817814660961355,0,online,gsm8k-293
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.3537839801381651,0,online,gsm8k-296
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.450182827443503,0,online,gsm8k-302
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.6260193952170269,0,online,gsm8k-313
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.852224163036855,0,online,gsm8k-314
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.8713626620983426,0,online,gsm8k-318
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.7092726438284244,0,online,gsm8k-323
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.3471539930835745,0,online,gsm8k-330
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.3517115141622633,0,online,gsm8k-333
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.13179418237623605,0,online,gsm8k-336
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.057959431926984196,0,online,gsm8k-344
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.8706842127376715,0,online,gsm8k-347
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.5235917370257224,0,online,gsm8k-354
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.3225801320375672,0,online,gsm8k-361
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.4192686069593126,0,online,gsm8k-365
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.6627372401029111,0,online,gsm8k-378
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.5443868048915912,0,online,gsm8k-380
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.07284057734498811,0,online,gsm8k-389
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.9056104440747267,0,online,gsm8k-394
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.31739758382153727,0,online,gsm8k-396
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.5482921960366345,1,online,gsm8k-42
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.4011133225100807,1,online,gsm8k-45
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,1.7454412227618448,1,online,gsm8k-53
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.4402255041360709,1,online,gsm8k-54
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.062313340949853586,1,online,gsm8k-57
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.5932387365252375,1,online,gsm8k-58
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.7103908406160969,1,online,gsm8k-6
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,1.0900456708889492,1,online,gsm8k-60
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.08698877742333229,1,online,gsm8k-62
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.23868768746177849,1,online,gsm8k-65
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.7654026666066525,1,online,gsm8k-68
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.21266709277340973,1,online,gsm8k-69
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.033850218782441786,1,online,gsm8k-76
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.7784442101129513,1,online,gsm8k-78
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.4002304285608932,1,online,gsm8k-8
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.24400354949734387,1,online,gsm8k-80
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.9111918192028889,1,online,gsm8k-81
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.04647676510192293,1,online,gsm8k-82
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.4329490799705262,1,online,gsm8k-86
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.3499074666804046,1,online,gsm8k-87
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.1607841348152202,1,online,gsm8k-88
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.5783005587155452,1,online,gsm8k-90
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.14395884032708356,1,online,gsm8k-92
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.7298501764618833,1,online,gsm8k-93
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,-0.356258171475178,1,online,gsm8k-94
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.8327188844058274,1,online,gsm8k-96
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.6605357541948297,1,online,gsm8k-97
a_three_independent__w0.25__peak,256,gsm8k,,qwen3_4b,,0.2384687337309378,1,online,gsm8k-99
a_three_independent__w0.25__peak,512,gsm8k,,qwen3_4b,,1.009347502182334,1,online,gsm8k-191
a_three_independent__w0.25__peak,512,gsm8k,,qwen3_4b,,-0.043928743851511846,1,online,gsm8k-193
a_three_independent__w0.25__peak,512,gsm8k,,qwen3_4b,,2.0882795473466107,1,online,gsm8k-60
a_three_independent__w0.25__peak,512,gsm8k,,qwen3_4b,,0.933044397583195,1,online,gsm8k-81
a_three_independent__w0.25__peak,512,gsm8k,,qwen3_4b,,0.002473567711743522,1,online,gsm8k-92
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.12535181190629613,1,global,gsm8k-0
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.19220055706330055,1,global,gsm8k-1
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.5643432064707681,1,global,gsm8k-100
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,1.1742190683642126,1,global,gsm8k-102
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.8236078841314658,1,global,gsm8k-104
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.9770193737724755,1,global,gsm8k-106
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,1.0242654675627834,1,global,gsm8k-108
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.9636422614910848,1,global,gsm8k-109
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.06489320509770355,1,global,gsm8k-115
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.408127208883301,1,global,gsm8k-116
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,1.371106891696051,1,global,gsm8k-119
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.33855520253608695,1,global,gsm8k-122
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.09863635097385735,1,global,gsm8k-123
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.3688698523008646,1,global,gsm8k-126
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.6379993455113924,1,global,gsm8k-13
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.2711979191184108,1,global,gsm8k-130
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.5546157542570289,1,global,gsm8k-131
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.11528303873774738,1,global,gsm8k-132
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.1422968465993043,1,global,gsm8k-133
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.7602612130890573,1,global,gsm8k-134
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,2.3823864191649418,1,global,gsm8k-137
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.6750272185014363,1,global,gsm8k-144
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.07469117442128473,1,global,gsm8k-149
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.05568933743660352,1,global,gsm8k-15
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.5655713046059099,1,global,gsm8k-150
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.09588209741786216,1,global,gsm8k-151
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.23003391792905029,1,global,gsm8k-157
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.04350900186655437,1,global,gsm8k-159
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.028753712682862746,1,global,gsm8k-160
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.6686624200390165,1,global,gsm8k-163
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.328034781371509,1,global,gsm8k-165
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.729636047811828,1,global,gsm8k-17
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.4498548129671578,1,global,gsm8k-170
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.8567650612992066,1,global,gsm8k-171
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.3010006696925102,1,global,gsm8k-173
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.24714305715300894,1,global,gsm8k-175
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.4087047579865251,1,global,gsm8k-179
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.10362321435903256,1,global,gsm8k-18
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.22562357122588453,1,global,gsm8k-184
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.3225066419562601,1,global,gsm8k-185
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.08673617995875574,1,global,gsm8k-187
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.458254689223208,1,global,gsm8k-188
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.5354584098569641,1,global,gsm8k-189
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.5118470733744569,1,global,gsm8k-19
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,1.5553933775362272,1,global,gsm8k-191
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.7809933280296761,1,global,gsm8k-193
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.5003023786094944,1,global,gsm8k-196
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.9197388818132299,1,global,gsm8k-20
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.09895621444202425,0,global,gsm8k-206
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,1.2627806032196802,0,global,gsm8k-208
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.1854173253017389,1,global,gsm8k-21
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.10516240553044617,0,global,gsm8k-210
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.37668424514831134,0,global,gsm8k-213
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.08573993455343847,0,global,gsm8k-214
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.04432082511604664,0,global,gsm8k-216
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.09728941626186216,0,global,gsm8k-220
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.10085155172064403,0,global,gsm8k-226
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.01030821982059709,0,global,gsm8k-227
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.21752620537544615,0,global,gsm8k-228
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.18758947697167153,0,global,gsm8k-229
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.6624068865555213,1,global,gsm8k-23
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.07977008398358684,0,global,gsm8k-231
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.5274354306323529,0,global,gsm8k-234
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.12465203504489347,0,global,gsm8k-236
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.4080724675967759,0,global,gsm8k-237
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.3386552887802496,0,global,gsm8k-239
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.399637208959828,0,global,gsm8k-242
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.24226410211537885,0,global,gsm8k-243
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.013884059608554683,0,global,gsm8k-247
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.3766848550437434,0,global,gsm8k-250
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.2537426948379455,0,global,gsm8k-255
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.49879509416239254,0,global,gsm8k-256
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.4444945896785226,0,global,gsm8k-257
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.13601304468121414,0,global,gsm8k-263
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.005121785779472421,0,global,gsm8k-264
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.20727340452147514,0,global,gsm8k-266
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.21643982429848851,0,global,gsm8k-267
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.2187142028725239,0,global,gsm8k-268
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.43292072424949357,0,global,gsm8k-269
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.009341298304566849,0,global,gsm8k-270
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.2971274959683067,0,global,gsm8k-272
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.12100739277505658,0,global,gsm8k-274
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.07361817923515987,0,global,gsm8k-275
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.25397763265338513,0,global,gsm8k-277
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.0832664981743532,0,global,gsm8k-278
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.46244612553986825,0,global,gsm8k-279
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.4440843228980219,1,global,gsm8k-28
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.17276528655935722,0,global,gsm8k-280
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.6442653705423209,0,global,gsm8k-281
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.028857091300068208,0,global,gsm8k-286
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.11280444403189627,0,global,gsm8k-289
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.3202342796508973,1,global,gsm8k-29
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.24642652317745167,0,global,gsm8k-290
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.3882543771860011,0,global,gsm8k-291
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.7111098868412394,0,global,gsm8k-292
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.030572081414198517,0,global,gsm8k-293
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.5201816513600424,0,global,gsm8k-295
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.2280221837273876,0,global,gsm8k-296
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.24455380105913815,0,global,gsm8k-297
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.2772310556482088,0,global,gsm8k-298
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.15406911580318924,0,global,gsm8k-302
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.2274836156395107,0,global,gsm8k-304
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.11816176661436026,0,global,gsm8k-305
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.22783814106423278,0,global,gsm8k-307
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.03554245643801124,0,global,gsm8k-310
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.03978109507158335,0,global,gsm8k-313
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.25941456788501704,0,global,gsm8k-314
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.4006246226729737,0,global,gsm8k-318
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.24922913689152998,0,global,gsm8k-323
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.6426545722685476,0,global,gsm8k-325
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.7547116182364302,0,global,gsm8k-329
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.09186944327841182,0,global,gsm8k-330
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.03381649661862133,0,global,gsm8k-333
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.13080928722275048,0,global,gsm8k-336
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.13545802219392342,0,global,gsm8k-344
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.24130530593985708,0,global,gsm8k-347
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.484590202533648,0,global,gsm8k-350
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.8397075401254104,0,global,gsm8k-351
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.4876442215957081,0,global,gsm8k-354
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.2290462626277132,0,global,gsm8k-356
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.30912923001190756,0,global,gsm8k-358
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.03629409789151443,0,global,gsm8k-359
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.3199791493386296,0,global,gsm8k-360
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.20293323759501797,0,global,gsm8k-361
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.5705672565977312,0,global,gsm8k-365
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.5051271594330622,0,global,gsm8k-369
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.1991577752445564,0,global,gsm8k-370
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.19436447301984502,0,global,gsm8k-371
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.11958657102833875,0,global,gsm8k-372
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.21291078522667567,0,global,gsm8k-373
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.4655738222386412,0,global,gsm8k-374
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.5069943472417691,0,global,gsm8k-378
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.37108867147935665,0,global,gsm8k-380
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.012184436210604426,0,global,gsm8k-382
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.2693646849404061,0,global,gsm8k-388
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.06651638401181265,0,global,gsm8k-389
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.005601147380996062,0,global,gsm8k-392
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.08128144892012404,0,global,gsm8k-394
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.059394763656627596,0,global,gsm8k-395
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.02913061773276983,0,global,gsm8k-396
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.9293942658050809,1,global,gsm8k-4
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.44622142300475404,1,global,gsm8k-42
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.3318824632052125,1,global,gsm8k-45
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.2731535682811094,1,global,gsm8k-48
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.10441928290856708,1,global,gsm8k-5
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,-0.14726936187697154,1,global,gsm8k-50
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,1.7851233009875487,1,global,gsm8k-53
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.6815916819243997,1,global,gsm8k-54
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.20935843295114956,1,global,gsm8k-57
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.7818320381710965,1,global,gsm8k-58
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,0.04460796271484534,1,global,gsm8k-59
a_three_independent__w0.25__persistent_onset,final,gsm8k,,qwen3_4b,,1.169586198564641,1,global,gsm8k-6
